host_response_time,host_is_superhost,host_identity_verified,property_type,room_type,instant_bookable,host_response_rate,host_acceptance_rate,capacity,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,minimum_nights,maximum_nights,reviews_per_month
within an hour,f,t,Entire condo,Entire home/apt,f,1,1,2,800,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,180,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,689,5,5,5,5,5,5,5,3,1125,2
a few days or more,f,t,Entire rental unit,Entire home/apt,f,0.1,0.33,4,699,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,5,1.1
within a few hours,f,t,Private room in townhouse,Private room,f,1,1,2,364,5,5,5,5,5,5,5,1,365,1
within an hour,f,t,Private room in home,Private room,t,1,1,1,389,4.67,4.83,4.67,4.67,4.83,5,4.5,1,365,3.21
within an hour,f,t,Private room in home,Private room,t,1,1,2,384,4.33,4.67,4.33,4.67,4.67,5,4,1,365,2.65
within an hour,t,t,Private room in rental unit,Private room,t,1,1,2,504,5,5,5,4.83,5,4.83,4.83,1,365,2.77
within an hour,f,t,Private room in home,Private room,t,1,1,2,360,5,5,5,5,5,4.83,5,1,30,1.1
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,4,1706,4.83,4.67,5,5,5,5,4.83,2,20,4.19
within an hour,f,t,Private room in home,Private room,f,1,0.96,4,975,5,5,5,5,5,5,5,2,1125,0.95
within an hour,t,t,Entire rental unit,Entire home/apt,t,0.99,0.99,4,7075,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,365,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,3,1205,5,5,5,5,5,5,4.5,2,45,1.54
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.98,4,843,3.67,3.5,3.5,4.17,3.67,4.17,4,1,365,2.73
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,358,4.33,4.67,3.83,4.5,4.5,4.83,4.17,2,365,3.1
within an hour,f,t,Entire home,Entire home/apt,f,1,0.96,16,8000,5,5,5,5,5,5,5,2,1125,2
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,879,4.75,4.75,4.5,5,5,5,4.75,1,365,2.26
within a few hours,f,t,Entire rental unit,Entire home/apt,f,0.9,1,5,800,4.8,4.2,4.8,4.8,4.8,4.6,4.8,2,365,2.21
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1603,5,5,5,5,5,5,5,2,365,3.33
within an hour,f,t,Private room in rental unit,Private room,f,1,0.4,2,850,5,5,5,5,5,5,5,2,365,1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,693,4.9,4.9,4.9,5,5,4.9,4.9,1,365,4.41
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.85,6,2500,5,5,5,5,5,5,5,1,1125,1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.83,1,640,5,4.67,4.67,5,5,5,4.67,2,6,2.65
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.96,4,1650,5,5,5,4.6,5,5,5,2,365,2.46
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,935,4.8,4.6,4.8,4.8,5,4.6,4.8,1,365,2.5
within an hour,f,t,Private room in rental unit,Private room,t,1,0.99,2,549,3,3.67,2.33,4.33,4.33,4.67,4,2,365,1.5
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.99,2,450,4,4.5,5,3.5,4,4.5,4.5,2,365,1.13
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,3198,4,4.33,4.67,4.67,4.67,4,3.67,1,365,2.37
within an hour,f,t,Shared room in home,Shared room,t,1,1,1,300,5,5,5,5,5,5,5,1,365,1.25
within an hour,f,t,Shared room in home,Shared room,t,1,1,1,230,5,5,5,4,5,4,5,1,365,0.98
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.97,8,5842,5,5,5,5,5,5,5,2,365,3
within an hour,f,t,Private room in condo,Private room,f,1,1,2,279,5,4.8,5,5,5,5,4.9,1,1125,1.1
within an hour,f,t,Private room in rental unit,Private room,f,1,0.9,1,336,4.8,5,4.8,4.8,4.8,4.8,5,1,180,2.14
within an hour,f,t,Entire home,Entire home/apt,t,1,1,16,17674,5,5,5,5,5,5,5,1,1125,0.86
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.75,4,2800,5,5,4.67,5,5,5,4.67,1,31,1.64
within an hour,f,t,Private room in condo,Private room,f,1,1,4,480,5,5,5,5,5,5,5,2,35,3.33
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.96,2,1286,5,5,5,5,5,5,5,1,90,0.61
within an hour,t,t,Entire serviced apartment,Entire home/apt,t,1,1,4,887,5,5,5,5,5,5,5,2,365,3.28
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1997,4.7,4.8,4.7,4.8,4.8,4.8,4.7,3,1125,1.1
within an hour,f,t,Entire condo,Entire home/apt,t,0.93,1,5,1798,4.67,4.83,4.5,4.67,4.5,5,4.5,2,1125,3.4
within an hour,f,f,Private room in guesthouse,Private room,f,1,0.92,2,1400,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,5,3486,5,5,5,5,5,5,5,2,20,1
within an hour,f,t,Room in hotel,Private room,t,0.96,0.98,2,750,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,836,4.33,4.33,4.67,5,5,5,4.67,1,365,2.65
within an hour,f,t,Private room in rental unit,Private room,t,1,1,2,639,3,4,4,4,4,4,3,1,1125,1
within an hour,f,t,Private room in rental unit,Private room,f,1,0.54,2,386,5,4.5,4.67,4.67,5,5,5,1,1125,4.39
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,1,3,1250,5,5,5,5,5,5,5,1,90,1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,8,942,4.86,4.71,4.71,5,5,5,4.86,2,365,4.04
within an hour,f,t,Private room in home,Private room,f,1,1,2,636,5,5,5,5,5,5,5,2,7,2.63
within an hour,f,t,Room in hotel,Private room,t,0.96,0.98,2,750,5,5,5,5,4,5,5,1,365,0.67
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,880,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.83,4,1000,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,f,0.99,0.99,2,1906,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in home,Private room,f,0.9,0.4,2,386,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,1125,1.1
within an hour,f,t,Private room in condo,Private room,f,1,1,1,421,5,5,5,4.75,5,4.75,5,1,1125,2.73
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.98,0.97,6,2500,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in bed and breakfast,Private room,f,1,1,2,264,5,5,5,5,5,2,3,2,365,1
within an hour,f,t,Entire loft,Entire home/apt,t,0.99,0.99,4,542,4.6,4.8,4.6,4.8,4.8,4.4,4.6,1,365,2.5
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.94,4,1011,4,4.5,4,5,5,4,4,3,45,1.11
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.99,0.99,4,550,4.17,4.5,4.42,4.75,4.75,4.08,4.5,1,365,1.1
within an hour,t,t,Entire serviced apartment,Entire home/apt,f,1,0.85,6,2500,5,5,5,5,5,5,5,1,1125,1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,1631,4,5,5,4,5,5,4,1,365,0.46
within an hour,f,t,Private room in home,Private room,t,1,1,2,635,5,4,5,5,5,5,3,1,365,1
within an hour,f,t,Private room in home,Private room,t,1,0.93,2,833,5,5,5,5,5,5,5,2,1000,2.26
within an hour,f,t,Private room in home,Private room,t,1,1,2,635,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,908,4.67,4.67,4.67,4.67,4.67,4.67,4.33,1,365,1.41
within an hour,f,t,Private room in home,Private room,t,1,1,1,590,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.75,2,1350,4.7,4.8,4.7,4.8,4.8,4.8,4.7,3,365,1.1
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,0.95,0.96,2,1560,5,5,5,5,5,5,5,1,365,1
within an hour,f,t,Private room in home,Private room,t,1,1,1,583,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire home,Entire home/apt,t,1,1,2,635,3,3,5,3,3,5,5,1,1125,1.09
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,0.95,0.96,3,1660,4.5,4.25,4.5,4.75,3.75,5,4,1,365,3.08
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,0.95,0.96,4,1950,4,4.5,5,5,5,5,4,1,365,2
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,0.95,0.96,3,1560,4,4,4,5,4,5,4,1,365,0.91
within an hour,f,t,Private room in condo,Private room,t,1,0.94,1,450,5,5,5,5,5,5,5,3,1125,3.93
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.92,2,827,5,5,5,5,5,5,4.8,2,120,4.41
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,0.95,0.96,2,1660,4,4,4,5,5,5,5,1,365,0.86
within a few hours,f,t,Entire home,Entire home/apt,f,1,0,5,3500,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,6,794,5,5,5,5,5,5,4.88,1,365,4
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.9,1,3,639,4.63,4.75,4.38,4.5,4.75,4.63,4.25,1,365,3.75
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,640,5,5,5,5,5,5,5,1,7,2
Desconocido,f,t,Entire rental unit,Entire home/apt,f,0.9,0.9,2,1300,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within a few hours,f,t,Private room in serviced apartment,Private room,f,1,1,2,549,4.5,4.5,3.75,5,5,5,4.75,1,21,2.5
within an hour,f,t,Private room in rental unit,Private room,t,1,1,2,387,4.71,4.86,4.71,4.57,4.43,5,4.71,2,365,3.28
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,2161,5,5,5,5,5,5,5,1,1125,2.4
within an hour,f,t,Private room in condo,Private room,t,0.9,1,1,625,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
within an hour,f,t,Entire condo,Entire home/apt,t,1,0.97,4,387,4.75,4.88,4.75,4.88,4.5,4.75,4.38,1,1125,4
within an hour,t,t,Entire loft,Entire home/apt,t,1,0.99,2,598,5,5,5,5,5,5,5,2,365,1.87
within an hour,f,t,Private room in rental unit,Private room,t,1,1,2,499,5,5,5,5,4.67,5,5,1,365,1.43
within an hour,f,t,Private room in rental unit,Private room,f,0.9,1,2,399,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
within a few hours,f,t,Private room in condo,Private room,f,0.9,0.64,2,1050,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,15,1.1
within a day,f,t,Entire cabin,Entire home/apt,t,0.5,1,2,599,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in home,Private room,t,1,1,4,439,3.5,3.33,4,3.83,3.67,4.67,3.33,1,365,3.33
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1243,4,5,3,4,4,5,5,2,365,0.56
within an hour,f,t,Private room in condo,Private room,t,1,0.88,3,702,5,5,5,5,5,5,5,1,1125,1.71
within a few hours,f,t,Private room in home,Private room,f,0.88,0.77,16,3000,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,365,1.1
within a few hours,f,t,Private room in rental unit,Private room,f,0.9,0.64,2,880,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,15,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,4357,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,t,t,Entire home,Entire home/apt,t,1,0.89,8,800,5,5,5,5,5,5,5,2,30,1.3
within a day,f,t,Entire condo,Entire home/apt,f,0.5,0,3,889,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,1,4,1464,5,5,5,5,5,5,5,3,360,1.28
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.75,2,1421,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,t,t,Private room in rental unit,Private room,f,0.99,1,2,346,5,4.67,4.67,5,5,5,5,1,365,1.64
within a day,f,t,Entire rental unit,Entire home/apt,f,1,0.69,4,750,5,5,5,5,5,4.5,4.5,1,15,2
within an hour,f,t,Entire condo,Entire home/apt,f,1,1,2,1707,5,5,5,5,5,5,5,2,1125,1.38
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.97,3,2298,4.9,5,5,4.9,5,4.9,4.7,1,365,1.1
within an hour,t,t,Entire condo,Entire home/apt,t,1,0.99,6,3872,5,5,5,5,5,5,5,1,365,1.48
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.97,2,2159,4.93,5,5,5,5,5,4.87,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.97,3,2903,4.86,5,4.86,5,4.86,4.86,4.71,1,365,3.56
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,4,850,5,5,5,5,5,5,5,1,60,1
within a day,f,t,Entire rental unit,Entire home/apt,f,0.67,1,5,967,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within a day,f,t,Castle,Entire home/apt,t,0.75,0.9,16,97981,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,90,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.98,4,1603,4.67,5,5,5,5,5,4.67,3,365,2.05
Desconocido,f,t,Room in hotel,Private room,f,0.9,0.9,2,204,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.97,4,2393,5,5,4.86,5,5,4.86,5,1,365,3.62
within an hour,f,t,Private room in condo,Private room,f,1,1,1,443,5,5,5,5,5,5,5,1,1125,3.43
within a few hours,f,t,Entire rental unit,Entire home/apt,t,0.9,1,4,4200,5,5,5,5,5,5,5,3,30,0.56
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.94,5,3412,5,5,4.88,5,4.88,5,4.88,2,1125,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.99,2,929,5,5,5,5,5,5,4.67,2,365,1.53
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1905,4.67,5,5,3.67,4,5,4.33,1,365,1.36
within an hour,f,t,Private room in rental unit,Private room,f,0.9,0.77,2,300,3,3,4,4,3,4,4,1,3,0.94
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.97,2,1436,5,5,5,5,5,5,5,2,365,0.71
within an hour,f,t,Private room in rental unit,Private room,f,1,0.94,2,392,5,5,5,5,5,4.86,5,2,1125,3.68
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,1550,4.89,4.89,4.78,5,5,5,4.78,2,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in home,Private room,f,1,1,3,455,4.54,4.62,4.46,4.54,4.54,4.85,4.69,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,2,1050,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire home,Entire home/apt,t,1,1,2,924,4.8,5,5,5,5,4.7,4.9,1,365,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2119,5,5,5,5,5,5,5,1,365,0.91
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,2,1050,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within a day,f,t,Entire rental unit,Entire home/apt,f,1,0.9,5,5500,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,60,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.99,6,4214,5,5,5,4.56,5,4.89,4.89,1,1125,3.91
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,2,1050,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,899,5,4.89,5,5,5,4.78,5,1,365,4.43
within an hour,f,t,Private room in rental unit,Private room,f,1,0.9,10,2518,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.4,2,1750,5,5,5,5,5,5,5,1,365,1.4
within an hour,f,t,Private room in home,Private room,f,1,0,2,2500,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.98,4,783,5,5,5,5,5,5,5,2,365,1.53
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,1591,4.75,4.75,4.5,5,5,4.75,4.75,1,1125,2.26
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.97,2,392,4,4,4.5,5,4.5,4.5,4,1,365,0.98
within an hour,f,t,Entire condo,Entire home/apt,t,1,0.97,2,301,4.33,4.11,3.78,4.89,4.67,4.89,3.89,1,365,4.43
within an hour,f,t,Private room in rental unit,Private room,f,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.82,2,500,5,5,5,5,5,5,5,1,365,1.22
within an hour,f,t,Entire home,Entire home/apt,t,1,0.99,16,1143,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.97,2,492,5,5,5,5,4.33,4.33,5,1,1125,2.14
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,3,850,4.8,4.2,4.8,4.8,4.8,4.8,4.8,3,365,3.85
within an hour,f,t,Private room in rental unit,Private room,f,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,f,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within a day,f,t,Entire rental unit,Entire home/apt,f,0.5,0.9,1,852,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,f,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,f,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1750,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.1
within an hour,f,t,Casa particular,Entire home/apt,f,1,0.93,3,1042,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,31,1.1
within an hour,f,t,Private room in rental unit,Private room,f,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Room in hotel,Private room,f,1,1,2,640,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4,5,5,4,5,5,5,1,365,0.58
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.99,2,823,4.5,4.5,5,4.5,4,5,4.5,2,365,1.13
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,2050,4,4,3.5,4,3.5,4.5,4,1,365,2
Desconocido,f,t,Private room in condo,Private room,t,0.9,0.9,2,1043,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,90,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1000,5,5,5,5,5,5,5,3,365,1.88
within an hour,f,t,Entire condo,Entire home/apt,f,1,1,4,3029,5,5,5,5,5,5,5,1,90,3.56
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.99,4,980,5,5,5,5,5,5,5,2,1125,2.22
within an hour,f,t,Private room in home,Private room,t,1,1,1,503,4,4.67,3.67,4.33,5,4.67,4.33,1,1125,1.58
within an hour,f,t,Private room in home,Private room,t,1,0.97,2,500,5,5,5,5,5,5,5,2,365,1
within a few hours,f,t,Private room in bed and breakfast,Private room,f,0.92,0.97,2,1000,5,5,5,5,5,5,5,1,1125,1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,8,2796,4.67,4.67,5,5,5,5,4.67,2,1125,1.91
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,1,5,1753,4.8,4.8,5,5,5,5,4.8,1,1125,3.33
within a day,f,t,Private room in rental unit,Private room,f,1,0.67,1,750,4,5,5,3,3,5,4,3,1125,1.43
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire home,Entire home/apt,f,0.95,1,8,2143,5,5,5,5,5,5,5,2,365,2
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,t,t,Entire home,Entire home/apt,t,1,1,16,9596,5,5,5,5,5,5,5,2,365,2.22
within an hour,f,t,Private room in home,Private room,t,1,1,2,347,5,5,5,5,5,5,5,1,365,2
Desconocido,f,t,Entire rental unit,Entire home/apt,t,0.9,0.9,4,1300,5,5,5,5,5,5,5,2,365,2.37
within an hour,t,t,Shipping container,Entire home/apt,f,1,1,2,375,4.95,5,4.7,5,5,4.95,4.9,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,5,1021,4.62,4.57,4.62,4.86,4.71,4.38,4.76,1,365,1.1
within an hour,t,t,Shipping container,Entire home/apt,f,1,1,2,375,4.91,5,4.73,5,5,5,4.82,1,365,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,708,4.9,4.9,4.9,4.5,5,4.9,4.4,1,365,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,1655,4.91,4.82,4.82,4.91,4.91,4.82,4.73,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,4,1620,5,5,5,5,5,5,5,1,90,2
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,4,937,3.67,3.67,3.33,4.67,4,4.33,3.67,2,90,1.7
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.99,4,3372,4.67,5,4.67,5,5,5,4.67,1,90,3
within an hour,f,t,Private room in rental unit,Private room,t,1,1,2,297,4.67,5,5,5,4.33,5,5,2,365,1.45
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.98,3,1359,5,5,5,5,5,4.83,5,1,20,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,4,1200,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,6,4375,5,5,5,5,5,5,5,2,28,3.4
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,2,1050,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,f,1,1,2,550,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,2,1050,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.96,2,1076,4.63,4.75,5,4.63,5,4.5,4.75,1,1125,4.29
Desconocido,f,t,Entire rental unit,Entire home/apt,f,0.9,0.9,2,3000,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
Desconocido,f,t,Entire rental unit,Entire home/apt,t,0.9,0.9,7,1669,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,1125,1.1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.96,4,993,5,5,4.75,5,5,5,5,1,365,3.16
within an hour,f,t,Room in hotel,Private room,f,0.96,1,2,565,3.75,3.25,4,3.75,3.5,3.75,3.5,1,90,2.18
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,2,1050,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,2,1050,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,2,1050,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,2,1050,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within a few hours,f,t,Entire home,Entire home/apt,f,1,0.9,6,4000,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,2,1050,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,2,1050,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
within an hour,f,t,Private room in rental unit,Private room,t,0.9,1,2,1050,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.1
