host_response_time,host_is_superhost,host_identity_verified,property_type,room_type,instant_bookable,host_response_rate,host_acceptance_rate,capacity,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,minimum_nights,maximum_nights,reviews_per_month
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,6,3213.21,4.82,4.86,4.89,4.93,4.89,4.74,4.89,2,1125,0.32
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.8,0.98,2,1529.99,4.5,4.5,5,5,5,5,4.5,3,1124,0.02
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.8,0.98,2,1456.84,4.72,4.88,4.94,4.94,4.88,4.59,4.76,3,1124,0.2
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2477.09,4.6,4.2,5,5,4.4,5,4.2,1,365,0.07
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.8,0.98,5,2222.22,5,5,5,5,5,4.5,5,3,1124,0.03
within an hour,f,t,Entire loft,Entire home/apt,t,1,0.98,6,1637.02,4.93,4.97,4.96,4.98,5,4.89,4.91,2,112,3.44
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2477.09,4.9,4.9,5,4.9,4.9,5,4.8,1,365,0.12
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2477.09,5,5,5,5,5,5,5,1,365,0.01
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1912.68,4.85,4.92,4.85,4.92,4.92,5,4.62,1,365,0.15
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.8,0.98,5,2222.22,4.6,4.2,5,5,4.6,3.6,4.8,3,1124,0.05
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,2694.23,4.93,4.93,4.93,4.9,4.9,4.92,4.86,3,365,2.63
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1912.68,4.89,4.89,4.78,4.94,5,4.94,4.67,1,365,0.2
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1912.68,4.6,4.67,4.87,4.4,4.73,5,4.67,1,365,0.17
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,4389.77,4.93,4.86,4.93,4.79,5,5,4.93,1,365,0.16
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,4389.77,4.33,4.58,4.58,5,4.67,4.92,4.25,1,365,0.13
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,4389.77,5,4.91,4.91,5,5,4.91,4.64,1,365,0.12
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.93,2,1386,4.88,4.92,4.96,4.96,4.96,4.88,4.85,2,1125,1.58
within an hour,t,t,Entire rental unit,Entire home/apt,t,0.97,0.98,2,1238.93,4.96,4.99,4.97,4.97,5,4.97,4.89,2,1125,0.87
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,5,1907.29,4.64,5,4.64,4.79,4.79,4.79,4.79,2,1125,0.16
within an hour,t,t,Entire serviced apartment,Entire home/apt,t,1,1,3,2477.09,4.88,4.88,4.44,4.8,4.88,4.93,4.6,1,365,0.18
within an hour,t,t,Room in serviced apartment,Hotel room,t,1,1,4,2477.09,4.83,4.67,5,4.83,4.83,5,5,1,365,0.07
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.98,8,1429.89,4.64,4.68,4.62,4.88,4.87,4.92,4.64,2,1125,2
within an hour,t,t,Entire serviced apartment,Entire home/apt,t,1,1,6,4389.77,4.68,4.79,4.84,4.79,4.79,4.95,4.79,1,365,0.21
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2477.09,5,5,5,5,5,5,4.75,1,365,0.07
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.8,0.98,5,2222.22,4.31,4.43,4.42,4.6,4.36,4.37,4.51,3,1124,0.4
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2718.87,4,5,5,5,5,5,4,1,365,0.01
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2477.09,5,4.8,4.87,5,5,5,4.93,1,365,0.17
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.8,0.98,2,1529.99,5,5,5,5,5,5,5,3,1124,0.03
within an hour,t,t,Entire condo,Entire home/apt,t,1,1,2,1155,4.9,4.97,4.93,4.99,4.99,5,4.87,2,1125,0.81
within an hour,t,t,Entire serviced apartment,Entire home/apt,t,1,1,3,1791.02,4.95,4.94,4.83,4.95,4.99,4.96,4.84,1,365,0.93
within an hour,t,t,Entire serviced apartment,Entire home/apt,t,1,1,2,1860.32,4.97,4.95,5,5,4.97,4.95,4.92,1,365,0.53
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2477.09,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,Desconocido,t,Private room in rental unit,Private room,t,1,0.97,2,924,4.89,4.91,4.73,4.92,4.96,4.91,4.85,2,120,3.55
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,6,2037.42,5,5,5,5,5,5,5,2,1125,0.04
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2477.09,5,4.91,5,4.91,5,4.91,4.73,1,365,0.12
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2477.09,5,5,5,5,5,5,4.67,1,365,0.04
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,6,2042.81,5,5,5,4.5,4,5,5,2,1125,0.02
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1912.68,4.58,4.92,4.92,4.83,4.83,4.67,4.83,1,365,0.13
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1912.68,4.78,4.78,5,4.67,5,5,4.67,1,365,0.1
within an hour,f,t,Room in hostel,Hotel room,t,1,0.98,2,1954.26,3.67,4,2.67,5,4,4.67,3.33,1,365,0.18
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,6,2042.81,5,5,4.83,5,5,4.67,5,2,1125,0.07
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1912.68,4.17,4,4.33,4.33,4.67,4.5,4,1,365,0.07
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1912.68,5,5,5,5,4.83,5,4.83,1,365,0.09
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,6,1977.36,4.87,5,4.87,5,4.93,4.87,4.87,2,1125,0.17
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1912.68,4.75,5,4.75,4.29,4.86,5,4.86,1,365,0.09
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,5,1824.9,4.74,4.72,4.63,4.87,4.58,4.71,4.67,2,1125,0.55
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,5,1730.19,4.55,4.82,4.91,4.91,4.82,4.73,4.64,2,1125,0.13
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.86,3,2772,4.95,4.97,4.89,4.8,4.92,5,4.89,3,1125,0.75
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1912.68,4.75,4.75,4.5,4.5,4.75,5,5,1,365,0.04
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,3,1912.68,4.86,4.5,4.93,4.79,4.93,4.93,4.79,1,365,0.16
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,5,1691.69,4.33,4.67,4.67,4.33,4,3.33,4.33,3,1125,0.04
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,3,1912.68,4.71,4.71,4.71,4.76,4.88,4.88,4.71,1,365,0.19
within a few hours,f,t,Entire rental unit,Entire home/apt,f,0.99,0.92,7,2654.19,4.68,4.72,4.64,4.76,4.84,4.88,4.8,2,1125,0.29
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,4,1319.78,4.66,4.83,4.64,4.89,4.93,4.72,4.77,1,1125,2.13
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,5,1959.65,4.73,4.82,4.73,4.91,5,4.64,4.73,2,1125,0.13
within an hour,f,t,Room in bed and breakfast,Hotel room,t,1,1,7,3424.19,4.33,4.39,4.5,4.56,4.5,4.61,4.44,2,1125,0.22
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,5,1673.21,4.75,4.75,4.5,5,5,5,5,2,1125,0.05
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,5,1712.48,4.78,4.89,4.78,5,4.78,4.78,4.78,3,1125,0.1
Desconocido,f,t,Entire condo,Entire home/apt,f,1,0.9,3,1463,5,4.95,4.95,4.97,4.92,4.89,4.98,2,1125,0.75
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,5,1959.65,4.8,5,4.8,4.6,4.8,4.4,4.6,3,1125,0.06
within a day,f,t,Entire rental unit,Entire home/apt,f,0.6,0.33,6,5463.92,4.86,4.86,5,4.77,4.64,4.77,4.85,2,1125,0.17
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,5,1954.26,5,4.5,5,5,5,4,4.5,3,1125,0.03
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,3,1808.73,5,5,5,5,5,5,5,2,1125,0.01
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,5,4088.7,4.91,4.95,4.92,4.94,4.97,4.98,4.9,1,365,3.29
Desconocido,f,t,Entire rental unit,Entire home/apt,t,1,1,4,439.67,4.67,4.78,4.77,4.48,4.42,4.28,4.73,2,1125,1.88
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,4,1951.18,5,5,5,5,5,5,5,3,1125,0.1
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0,2,711.48,4.86,4.86,5,4.97,4.94,4.44,4.92,2,1125,0.44
within a day,f,t,Entire rental unit,Entire home/apt,f,1,0.8,2,1694,5,5,5,5,5,4.75,5,2,30,0.16
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,4,2279.2,5,5,5,5,5,5,5,3,1125,0.02
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,3,1620.85,4.7,4.8,4.7,4.8,4.8,4.8,4.7,3,1125,1.3
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,6,2537.15,4.88,5,4.88,5,5,5,4.88,2,1125,0.09
within a day,t,t,Entire rental unit,Entire home/apt,f,1,0.86,2,807.73,4.95,4.96,4.98,4.98,4.96,4.82,4.93,2,365,1.54
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,6,2935.24,5,5,5,4.83,5,5,5,2,1125,0.08
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,6,2380.84,4.75,4.38,5,4.88,4.5,4.63,4.75,2,1125,0.09
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,5,2735.04,4.76,4.86,4.74,4.88,4.91,4.88,4.69,2,1125,2.16
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,2,1923.46,4.87,4.92,4.93,4.92,4.92,4.96,4.83,1,1125,5.14
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.74,6,2263.8,4.8,5,4.8,5,5,5,5,2,1125,0.06
Desconocido,f,f,Entire rental unit,Entire home/apt,f,1,0.9,4,12749.66,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,1125,1.3
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.99,8,4461.38,4.86,4.92,4.9,4.95,4.98,4.97,4.82,1,30,2.39
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.8,0.98,3,1603.14,3,4,5,2,2,3,4,3,1124,0.09
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.98,1,8,2024.33,4.62,4.73,4.35,4.81,4.76,4.51,4.66,2,1124,2.69
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,2562.56,4.91,4.95,4.87,4.99,4.99,4.88,4.85,1,14,2.64
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1275.12,4.77,4.88,4.82,4.79,4.85,4.95,4.81,1,1125,4.73
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,1771,4.85,4.91,4.82,4.78,4.88,4.91,4.83,2,1125,3.36
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,10,3434.97,4.71,4.67,4.6,4.58,4.85,4.98,4.8,1,1125,0.64
within a day,t,t,Entire condo,Entire home/apt,f,0.5,0.77,6,2156,4.96,4.96,4.87,5,5,4.88,4.96,2,1125,0.29
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,3,1911.91,4.77,4.88,4.82,4.94,4.96,4.62,4.76,3,30,0.83
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,7,7374.29,4.69,4.76,4.66,4.71,4.63,4.99,4.66,2,1125,1.14
Desconocido,Desconocido,t,Private room in rental unit,Private room,f,1,1,2,806.96,4.9,4.88,4.9,4.9,4.95,4.98,4.93,3,1125,0.52
Desconocido,f,f,Private room in home,Private room,f,1,0.9,3,1639.33,4.33,4.33,4.33,4.67,4.67,5,4.67,1,30,0.03
within a few hours,Desconocido,t,Private room in home,Private room,f,1,0.94,2,582.89,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,320,1.3
within a day,f,t,Private room in bed and breakfast,Private room,t,0.63,0.92,3,1757.14,4,4.5,4.5,4.5,4.5,3,4,1,1125,0.02
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,3,1509.2,4.89,5,5,5,4.89,4.44,4.56,1,1125,0.1
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,4,466.62,4.42,4.65,4.48,4.8,4.73,4.67,4.5,2,1125,0.35
within an hour,f,t,Room in serviced apartment,Hotel room,t,1,1,6,3347.19,5,5,5,4.67,4.67,5,5,2,1125,0.04
within an hour,f,t,Room in serviced apartment,Hotel room,t,1,1,4,2998.38,5,5,5,5,5,4,5,2,1125,0.01
within an hour,f,t,Room in hostel,Hotel room,t,1,1,2,1313.62,4.59,4.59,4.45,4.73,4.77,4.73,4.41,2,1125,0.26
within an hour,f,t,Room in hostel,Hotel room,t,1,1,3,2005.08,4.69,4.46,4.62,4.92,4.85,4.77,4.69,1,1125,0.16
within an hour,f,t,Room in hostel,Hotel room,t,1,1,2,1499.19,4.63,4.13,4.38,4.88,4.75,4.63,4.75,1,1125,0.1
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,4,1821.82,4.87,4.94,4.92,4.95,4.9,4.82,4.84,2,1125,1.09
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,2,1884.19,4.45,4.3,4.64,4.8,4.3,5,4.5,2,700,0.15
within an hour,Desconocido,t,Private room in home,Private room,f,0.97,0.98,2,538.23,4.65,4.79,4.48,4.79,4.81,4.59,4.76,1,1125,3.47
Desconocido,t,t,Entire rental unit,Entire home/apt,f,1,0.9,4,2082.08,4.93,4.97,4.94,4.95,4.97,4.89,4.8,2,1125,1.3
within a day,f,t,Entire rental unit,Entire home/apt,f,0.9,0.66,4,1784.86,4.81,4.75,4.78,4.84,4.84,4.81,4.59,2,1125,0.76
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,4,2695,4.94,4.96,4.94,4.92,5,4.86,4.89,2,1125,1.79
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,12,2086.7,4.55,4.7,4.67,4.74,4.83,4.78,4.66,2,365,3.68
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1439.13,3,5,5,5,5,5,3,3,1125,0.03
within an hour,f,t,Room in hotel,Private room,t,0.8,1,2,1408.33,4.64,4.79,4.64,5,4.71,4.64,4.5,1,1125,0.16
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,0.99,4,1586.97,4.68,4.75,4.68,4.73,4.75,4.55,4.67,2,1125,1.65
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,3,2711.17,4.89,4.94,4.92,4.98,5,4.86,4.87,1,14,3.86
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.83,4,1617,4.89,4.95,4.45,4.94,4.92,4.9,4.77,2,730,0.8
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,3,1084.16,3.97,4.2,4.03,4.5,4.4,4.9,4.27,3,1125,0.36
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,9,2914.45,4.44,4.53,4.45,4.23,4.56,4.6,4.32,2,1125,0.74
within an hour,f,t,Room in serviced apartment,Hotel room,t,0.99,0.98,7,1869.56,4.56,4.61,4.64,4.57,4.42,4.69,4.58,1,90,1.14
Desconocido,t,t,Entire rental unit,Entire home/apt,f,1,0.9,4,1540,4.94,4.98,4.98,4.96,4.96,4.68,4.82,2,1125,0.61
within an hour,Desconocido,t,Private room in home,Private room,f,1,0.93,1,500.5,4.8,4.91,4.78,4.89,4.89,4.59,4.89,2,120,0.51
within an hour,Desconocido,t,Entire place,Entire home/apt,f,1,0.93,1,500.5,5,5,5,5,5,4.83,5,2,92,0.08
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,2576.42,4.86,4.86,4.91,4.82,4.88,4.95,4.83,1,1125,0.68
within an hour,Desconocido,t,Entire rental unit,Entire home/apt,f,1,0.93,1,847,4.82,4.64,4.36,5,5,4.64,4.64,2,90,0.13
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.88,1,6,1660.12,4.93,4.71,4.5,4.86,4.86,5,4.71,2,1125,0.24
within an hour,f,t,Room in hotel,Private room,t,0.8,1,2,1331.33,4.46,4.54,4.31,4.92,4.69,4.77,4.62,1,150,0.15
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,8,3359.51,4.85,4.84,4.72,4.96,4.89,4.96,4.74,1,1125,0.97
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,2537.15,4.91,4.9,4.81,4.96,4.96,4.99,4.86,1,1125,3.52
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.98,2,1221.22,4.93,4.96,4.96,4.98,4.98,4.83,4.83,2,1125,1.45
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,1177.33,4.88,4.95,4.89,4.91,4.93,4.64,4.8,1,60,2.09
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.98,4,1439.13,4.93,4.97,4.98,4.99,4.98,4.89,4.91,2,125,2.91
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.96,3,1092.63,5,5,5,5,5,5,5,2,16,0.06
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,1394.47,4.87,4.92,4.88,4.92,4.9,4.82,4.85,2,1125,2.87
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,2293.83,4.72,4.76,4.54,4.85,4.83,4.96,4.7,2,30,0.72
Desconocido,f,t,Entire condo,Entire home/apt,f,1,0.9,3,2513.28,4.98,4.96,4.92,4.96,5,4.9,4.9,2,1125,0.57
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.94,2,1854.93,4.96,4.96,4.97,4.97,4.98,4.97,4.91,2,100,1.53
Desconocido,f,f,Entire rental unit,Entire home/apt,f,1,0.9,2,11157.3,4,5,2,5,5,3,4,2,1125,0.02
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.9,1,2,1412.18,4.73,4.83,4.48,4.95,4.89,4.97,4.79,2,21,2.89
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,5,1309,4.8,4.85,4.84,4.9,4.89,4.78,4.87,2,1125,2.32
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,5,1342.88,4.99,4.97,4.94,4.97,4.99,4.69,4.88,2,365,2.06
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,6,1967.35,4.04,4.11,4.21,4.26,4.43,4.76,4.26,2,1125,0.87
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,9,2914.45,4.35,4.4,4.44,4.41,4.55,4.76,4.43,2,1125,1.18
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1078,4.93,4.93,4.93,4.89,4.96,4.88,4.9,3,1125,2.02
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,4,946.33,4.7,4.74,4.86,4.88,4.91,4.51,4.7,3,100,0.54
within an hour,Desconocido,t,Private room in townhouse,Private room,f,1,0.8,2,1540,4.99,4.99,4.99,5,4.98,4.88,4.97,2,15,1.36
within a day,f,t,Entire home,Entire home/apt,f,0.7,0.56,6,1456.84,4.5,4.63,4.38,5,4.88,4.38,4.13,2,1125,0.1
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0,2,1275.12,4.93,5,5,4.93,5,5,5,2,32,0.18
within a day,Desconocido,t,Private room in rental unit,Private room,f,0.83,0.85,2,765.38,4.77,4.91,4.63,4.93,4.93,4.85,4.84,2,1125,2.42
within a day,f,t,Entire rental unit,Entire home/apt,f,0.5,0,3,676.83,5,4.67,5,5,5,5,4.67,2,1125,0.05
within a few hours,f,t,Private room in townhouse,Private room,f,0.9,0.67,4,731.5,4.75,4.68,4.32,4.93,5,4.71,4.75,2,1125,0.33
within a day,f,t,Entire rental unit,Entire home/apt,t,0.9,0.92,2,2082.08,4.72,4.89,4.8,4.91,4.93,4.97,4.79,2,1125,2.33
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2498.65,4.89,4.95,4.91,4.94,4.98,4.99,4.89,2,1124,3.7
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.87,6,1925,4.95,4.96,4.78,4.98,4.96,4.69,4.89,2,1125,1.65
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,4,1821.82,4.91,4.97,4.9,4.95,4.93,4.92,4.92,2,1125,1.01
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,9,2882.88,4.63,4.63,4.31,4.81,4.81,4.75,4.5,3,1125,0.19
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.64,6,1509.2,4.67,4.67,5,5,5,5,4.33,1,1125,0.03
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,1947.33,4.69,4.82,4.64,4.82,4.87,4.7,4.77,3,180,3.33
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.98,5,2255.33,4.66,4.72,4.77,4.74,4.74,4.85,4.74,2,60,0.56
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,5,2107.49,4.31,4.41,4.36,4.48,4.72,4.73,4.41,2,1125,1.2
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,11,3122.35,4.39,4.47,4.3,4.44,4.72,4.94,4.52,2,1125,1.46
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,8,1782.55,4.63,4.69,4.63,4.83,4.76,4.83,4.63,1,1125,2.74
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,8,3142.37,4.76,4.82,4.73,4.78,4.81,4.96,4.79,1,30,4.16
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.9,1,3,965.58,4.7,4.86,4.7,4.66,4.86,4.66,4.68,2,1125,0.53
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,10,7850.15,4.85,4.93,4.92,4.89,4.93,4.98,4.81,2,100,2.64
within an hour,t,t,Entire condo,Entire home/apt,t,1,0.99,2,1380.61,4.85,4.9,4.86,4.95,4.97,4.75,4.81,2,300,0.92
within a few hours,f,t,Entire home,Entire home/apt,f,1,0.8,4,728.42,4.92,4.97,4.86,4.97,5,4.81,4.86,2,1125,0.45
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,6,3136.98,4.8,4.84,4.83,4.73,4.88,4.9,4.77,2,1125,4.39
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1621.62,4.64,4.86,4.75,4.57,4.63,4.86,4.79,2,1125,1.01
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.99,0.99,3,1288.21,4.32,4.52,4.32,4.6,4.24,4.88,4.36,2,90,0.75
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.98,4,1925,4,4.2,4.4,4.8,4.8,4.4,4.2,2,30,0.08
within a few hours,Desconocido,t,Entire rental unit,Entire home/apt,f,1,0.54,2,962.5,4.75,4.79,4.71,4.88,4.83,4.92,4.75,2,1125,0.4
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.99,2,1001,4.93,4.98,4.91,4.97,4.95,4.91,4.94,1,1125,4.28
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,2122.89,4.91,4.95,4.84,4.97,4.95,4.99,4.88,1,1125,3.76
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,9,3385.69,4.93,4.96,4.76,4.99,4.98,4.97,4.88,1,1125,3.21
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,7,2895.97,4.33,4.44,4.33,4.58,4.67,4.94,4.47,3,1125,0.44
within an hour,f,t,Room in serviced apartment,Hotel room,t,0.99,0.98,2,1402.17,4.18,4,4.55,4.45,4.55,4.55,4,1,90,0.17
within an hour,f,t,Room in hostel,Hotel room,t,1,0.96,6,3886.19,4.48,4.7,4.57,4.96,4.91,4.3,4.78,1,28,0.27
within an hour,f,t,Room in hostel,Hotel room,t,1,0.96,8,4837.14,4.69,4.63,4.46,4.8,4.89,4.54,4.63,1,28,0.41
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,2745.05,4.68,4.79,4.56,4.72,4.8,4.94,4.72,2,1125,4.09
within an hour,f,t,Room in hostel,Hotel room,t,1,0.96,1,395.78,4.72,4.82,4.64,4.85,4.86,4.57,4.74,1,15,2.62
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.79,10,3311,4.52,4.6,4.32,4.79,4.82,4.91,4.51,2,1000,2.06
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.97,2,892.43,4.92,4.92,4.94,4.97,4.97,4.72,4.86,3,365,1.39
within an hour,f,t,Shared room in hostel,Shared room,t,1,0.96,1,639.1,4.58,4.51,4.44,4.78,4.75,4.55,4.65,1,28,1.3
within an hour,f,t,Private room in hostel,Private room,t,1,0.96,10,398.86,4.69,4.83,4.47,4.91,4.93,4.6,4.76,1,28,2.25
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.5,4,924,4.31,4.23,4.38,4.85,4.77,4.38,4.46,2,1125,0.19
within an hour,f,t,Room in hostel,Hotel room,t,1,0.96,1,370.37,4.61,4.75,4.53,4.81,4.82,4.46,4.71,1,1125,2.11
within an hour,f,t,Shared room in hostel,Shared room,t,1,0.96,1,370.37,4.68,4.79,4.6,4.88,4.87,4.57,4.85,1,30,2.25
Desconocido,f,f,Entire rental unit,Entire home/apt,f,1,0.9,6,1058.75,4.78,4.88,4.65,4.96,4.96,4.64,4.86,1,1125,0.92
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.9,1,2,1781.78,4.88,4.96,4.92,4.95,4.99,4.96,4.78,3,1124,1.04
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1569.26,4.8,4.86,4.77,4.55,4.82,4.95,4.78,2,30,3.85
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.64,10,2610.3,4.42,4.5,4.62,4.88,4.5,4.77,4.19,1,1125,0.31
within an hour,f,t,Room in serviced apartment,Hotel room,t,0.99,0.98,5,1661.66,4.65,4.8,4.45,4.8,4.45,4.75,4.55,1,90,0.26
within an hour,f,t,Entire rental unit,Entire home/apt,f,0.9,0.78,4,1456.84,4.61,4.67,4.44,4.6,4.89,4.91,4.69,2,1125,0.51
within an hour,f,t,Room in serviced apartment,Hotel room,t,0.99,0.98,6,1726.34,4.22,4.3,4.07,4.74,4.44,4.81,4.41,1,90,0.32
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,5,2172.17,4.91,4.98,4.9,4.95,4.96,4.89,4.92,1,365,2.68
