host_response_time,host_is_superhost,host_identity_verified,property_type,room_type,instant_bookable,host_response_rate,host_acceptance_rate,capacity,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,minimum_nights,maximum_nights,reviews_per_month
within an hour,t,t,Private room in townhouse,Private room,t,1,1,1,523.57,4.86,4.93,5,5,4.93,4.64,5,28,60,0.7
Desconocido,f,t,Entire guest suite,Entire home/apt,f,0.9,0.65,2,1277,4.94,4.94,5,4.97,5,4.94,4.87,29,1125,0.7
Desconocido,f,f,Private room in bed and breakfast,Private room,f,0.9,0.86,1,957.75,4.86,4.71,4.9,4.81,4.95,4.86,4.67,28,30,1.13
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,2605.08,4.85,4.91,4.74,4.91,5,4.91,4.79,28,1125,0.7
within a day,f,f,Entire condo,Entire home/apt,f,0.5,0,2,1915.5,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,28,0.7
within an hour,t,t,Entire bungalow,Entire home/apt,f,1,0.99,4,2515.69,4.91,4.86,4.77,4.99,5,4.83,4.86,28,1125,0.7
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.91,2,2451.84,4.8,4.9,4.98,4.95,4.98,4.93,4.78,28,364,0.7
Desconocido,f,t,Entire condo,Entire home/apt,f,0.9,0.9,2,1915.5,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.99,4,4852.6,4.98,4.97,4.99,4.85,4.97,4.95,4.8,28,1125,0.7
within an hour,f,t,Private room in villa,Private room,t,0.86,1,2,842.82,4.74,4.78,4.61,4.83,4.76,4.72,4.67,28,1125,0.7
Desconocido,f,t,Entire bungalow,Entire home/apt,f,0.9,0.9,2,1047.14,4.62,4.68,4.71,4.74,4.79,4.44,4.56,28,1125,0.7
within an hour,t,t,Entire guest suite,Entire home/apt,f,1,1,5,2681.7,4.85,4.7,4.4,4.9,4.85,4.65,4.8,28,365,1.12
within an hour,t,t,Private room in home,Private room,f,1,1,3,2451.84,4.99,4.99,5,5,5,4.88,4.95,28,27,0.7
within an hour,f,t,Private room in villa,Private room,t,0.86,1,2,817.28,4.3,4.36,4.16,4.68,4.59,4.45,4.3,28,1125,0.7
within an hour,f,t,Entire condo,Entire home/apt,f,1,0.96,4,7317.21,4.94,5,4.97,4.53,4.91,5,4.81,28,7,0.7
Desconocido,f,t,Entire home,Entire home/apt,f,0.9,1,2,1915.5,5,4.96,4.96,5,5,4.8,4.96,28,365,0.7
within a few hours,t,t,Private room in home,Private room,f,0.89,0.79,1,778.97,5,5,5,5,5,5,5,29,365,0.46
Desconocido,f,f,Entire guest suite,Entire home/apt,f,0.9,0.9,2,1838.88,5,4.95,5,5,5,4.95,4.86,28,1125,0.7
Desconocido,f,f,Entire serviced apartment,Entire home/apt,f,0.9,0.9,4,3179.73,4.91,4.96,4.94,4.82,4.91,4.91,4.79,28,365,0.7
within a day,f,f,Entire guest suite,Entire home/apt,f,1,1,4,1609.02,5,5,5,5,5,5,5,28,1125,0.7
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.3,2,1213.15,5,5,5,5,5,5,5,31,365,0.7
within a day,f,t,Entire home,Entire home/apt,f,0.5,0.9,8,2043.2,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
Desconocido,f,t,Entire condo,Entire home/apt,f,0.9,0.9,1,3384.05,4.7,4.8,4.7,4.8,4.9,4.8,4.7,29,30,0.7
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.98,4,4443.96,4.96,5,5,4.93,4.85,4.89,4.85,28,21,0.7
within an hour,f,t,Private room in home,Private room,f,1,1,2,1379.16,4.58,4.68,4.4,4.95,4.88,4.83,4.53,28,25,0.7
Desconocido,f,t,Entire condo,Entire home/apt,f,0.9,0.9,2,2221.98,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,28,0.7
Desconocido,f,f,Entire guest suite,Entire home/apt,t,0.9,0.9,2,1277,4.38,4.75,4.63,4.88,4.63,4.56,4.56,28,365,0.83
within an hour,t,t,Entire guest suite,Entire home/apt,f,1,1,3,1404.7,5,5,4.8,5,5,4.8,4.8,28,180,0.29
within an hour,t,t,Private room in home,Private room,f,1,0.99,3,1149.3,4.96,4.96,4.98,4.98,4.96,4.75,4.94,28,28,0.7
within an hour,t,t,Entire guest suite,Entire home/apt,t,1,1,3,842.82,4.95,5,5,5,5,4.82,4.91,28,30,0.7
within a few hours,f,f,Private room in home,Private room,f,0.86,0.91,2,1532.4,4.25,4.13,4.63,5,3.75,4.88,3.88,28,365,0.46
within a few hours,t,t,Entire home,Entire home/apt,f,1,1,4,1915.5,5,5,5,5,5,5,5,28,1125,0.23
Desconocido,t,t,Entire condo,Entire home/apt,f,0.9,0.97,5,2924.33,4.87,4.93,4.67,4.73,4.87,4.93,4.73,28,365,0.7
within a few hours,f,t,Private room in home,Private room,f,0.96,0.32,1,830.05,5,5,5,5,5,5,5,28,180,0.7
within an hour,f,t,Private room in home,Private room,f,1,0.98,2,893.9,4.69,4.94,4.63,4.94,5,4.81,4.69,28,1125,0.7
within an hour,f,t,Entire townhouse,Entire home/apt,f,0.9,0.95,4,2030.43,4,4,4,4,4,4.75,4,28,1125,0.25
within an hour,t,t,Private room in home,Private room,f,0.98,0.99,2,1519.63,4.8,4.88,4.86,4.91,4.87,4.72,4.66,28,1,0.7
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,3,2311.37,4.73,4.83,4.58,4.68,4.9,4.93,4.73,28,25,0.7
within an hour,f,t,Entire condo,Entire home/apt,f,1,0.76,2,1813.34,5,5,5,5,5,5,5,29,365,0.23
Desconocido,f,t,Entire home,Entire home/apt,f,0.9,0.9,4,1404.7,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,t,t,Private room in home,Private room,f,0.98,0.99,1,1698.41,4.87,4.89,4.85,4.91,4.91,4.77,4.76,28,1,0.7
within an hour,f,t,Entire guest suite,Entire home/apt,t,1,0.9,2,1251.46,4.57,4.71,4.57,5,5,5,4.71,28,365,0.37
Desconocido,f,t,Entire condo,Entire home/apt,f,0.9,0.9,2,2554,5,5,5,5,5,5,5,28,1125,0.7
within an hour,t,t,Entire home,Entire home/apt,f,1,0.96,5,5108,5,5,5,5,5,4.87,4.96,28,14,0.7
within an hour,t,t,Private room in home,Private room,t,0.98,0.99,1,1443.01,4.86,4.9,4.92,4.92,4.91,4.82,4.85,28,1,0.7
within a day,f,t,Entire condo,Entire home/apt,f,0.89,0.64,4,2809.4,5,5,5,5,5,5,4.5,28,365,0.7
within a day,f,t,Entire condo,Entire home/apt,f,0.89,0.64,2,3192.5,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,t,t,Private room in rental unit,Private room,f,1,0.9,1,919.44,4.92,4.89,5,4.95,4.84,4.97,4.87,28,10,0.7
within an hour,f,t,Entire condo,Entire home/apt,f,1,1,2,1826.11,5,5,5,4.33,5,5,5,28,31,0.7
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.85,3,2554,4.89,4.91,4.95,4.91,4.95,4.96,4.79,28,365,0.7
within an hour,f,t,Private room in home,Private room,f,1,0.97,1,881.13,5,5,4.33,5,5,4.67,4,28,365,0.27
within an hour,t,t,Entire home,Entire home/apt,t,1,0.96,2,1277,4.86,5,4.43,5,4.71,4.86,4.57,28,365,0.45
within a day,f,t,Entire condo,Entire home/apt,t,1,0.5,4,4622.74,4.5,4,4,3.5,4,5,4.5,29,120,0.7
within an hour,f,t,Entire home,Entire home/apt,f,1,0.97,8,6831.95,4.67,4.67,4.75,4.83,5,4.83,4.58,28,1125,0.92
Desconocido,f,t,Entire rental unit,Entire home/apt,f,0.9,0.5,2,1021.6,5,5,5,5,5,5,5,28,120,0.7
within an hour,t,t,Entire home,Entire home/apt,f,1,0.91,6,3639.45,5,5,4.8,5,4.8,5,4.8,28,365,0.36
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,2,2030.43,4.94,5,4.94,4.97,4.97,5,4.94,28,365,0.7
within an hour,f,t,Private room in townhouse,Private room,f,0.89,0.99,1,957.75,5,5,5,4.67,5,4.67,5,28,90,0.7
Desconocido,t,t,Entire condo,Entire home/apt,t,0.9,1,2,3831,5,5,4.67,4.67,5,5,5,28,1125,0.22
within an hour,f,t,Entire home,Entire home/apt,t,1,0.96,6,6372.23,4.64,4.61,4.27,4.76,4.88,4.85,4.45,28,28,0.7
Desconocido,t,t,Entire condo,Entire home/apt,f,0.9,1,4,3511.75,5,5,5,5,5,5,4.86,28,365,0.39
within an hour,t,t,Private room in home,Private room,f,1,0.99,4,1621.79,4.84,4.89,4.9,4.97,4.96,4.53,4.83,28,2,0.7
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,6,10203.23,5,5,4,5,5,5,5,28,1125,0.7
within an hour,t,t,Private room in home,Private room,f,1,0.99,3,1557.94,4.8,4.81,4.8,4.97,4.89,4.49,4.68,28,2,0.7
within an hour,t,t,Entire home,Entire home/apt,f,1,1,4,1800.57,4.95,4.92,4.95,4.99,4.95,4.96,4.89,28,1125,0.7
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.97,2,1366.39,4.87,4.92,4.89,4.98,4.9,4.82,4.76,28,1125,0.7
within an hour,f,t,Private room in townhouse,Private room,f,0.89,0.99,1,906.67,5,5,4.83,5,5,5,4.83,28,90,0.35
within an hour,t,t,Private room in condo,Private room,f,1,1,2,3831,4.86,4.57,5,4.86,5,5,4.57,28,1125,0.49
within an hour,t,t,Entire home,Entire home/apt,f,1,1,4,1264.23,4.86,4.86,4.86,4.57,4.86,4.86,4.86,28,365,0.42
within an hour,t,t,Private room in condo,Private room,f,1,1,2,3831,5,4.78,4.78,5,5,5,4.67,28,1125,0.58
Desconocido,f,t,Entire guest suite,Entire home/apt,f,0.9,0.9,1,1277,4.7,4.8,4.7,4.8,4.9,4.8,4.7,30,365,0.7
within an hour,f,t,Private room in home,Private room,t,0.89,0.99,1,957.75,4.67,4.33,5,4.67,5,5,4.67,28,1125,0.23
Desconocido,f,t,Entire home,Entire home/apt,f,0.9,0.9,7,4392.88,4.92,4.89,4.82,5,4.97,4.86,4.82,28,28,0.7
within an hour,f,t,Entire home,Entire home/apt,f,1,0.63,2,983.29,4.21,4.57,3.79,4.93,4.93,4.29,4,28,21,0.8
within an hour,t,t,Entire home,Entire home/apt,f,1,1,6,3422.36,4.84,4.79,4.84,4.89,4.87,4.84,4.84,28,365,0.7
Desconocido,t,t,Entire home,Entire home/apt,t,0.9,1,4,2043.2,4.81,4.9,4.86,4.9,4.95,4.57,4.9,28,28,0.7
Desconocido,f,t,Entire condo,Entire home/apt,f,0.9,0.56,2,1404.7,4.86,5,5,5,5,5,4.86,30,1125,0.42
within an hour,f,t,Entire home,Entire home/apt,f,0.9,0.99,10,9654.12,4.45,4.49,4.25,4.44,4.45,4.85,4.31,28,365,0.7
within a few hours,t,t,Entire home,Entire home/apt,f,1,0.69,14,14251.32,4.9,4.86,4.97,5,5,4.97,4.76,28,1125,0.7
within an hour,t,t,Entire home,Entire home/apt,t,1,0.99,6,3052.03,5,5,4.91,5,5,5,5,28,1125,0.6
within a few hours,t,t,Entire guest suite,Entire home/apt,f,1,0.98,3,2464.61,4.86,4.88,4.83,4.89,4.91,4.62,4.71,28,84,0.7
Desconocido,f,t,Entire condo,Entire home/apt,f,0.9,0,2,2349.68,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,400,0.7
within an hour,t,t,Private room in home,Private room,f,1,0.73,1,638.5,5,5,5,5,5,5,4,28,120,0.33
within an hour,t,t,Entire home,Entire home/apt,f,1,0.73,2,1660.1,5,5,5,5,5,4.83,4.83,30,92,0.56
within an hour,f,t,Entire bungalow,Entire home/apt,f,1,1,6,1787.8,4.67,4.5,4.5,5,4.83,4.67,4,28,365,0.34
within an hour,t,t,Entire guest suite,Entire home/apt,f,1,0.73,3,1379.16,4.6,4.6,4.6,4.8,4.8,4.8,4.2,30,95,0.28
within an hour,f,t,Entire home,Entire home/apt,f,1,0.4,4,4380.11,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,t,t,Entire home,Entire home/apt,f,1,0.91,4,2924.33,5,5,5,5,4.88,5,4.75,28,365,0.45
within an hour,f,t,Entire home,Entire home/apt,f,1,0.97,4,1915.5,4.64,4.79,4.67,4.89,4.89,4.65,4.48,28,1125,0.7
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,4,1532.4,4.75,5,4.25,5,5,5,5,28,365,0.25
Desconocido,f,t,Entire place,Entire home/apt,f,0.9,0.9,16,11773.94,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Private room in townhouse,Private room,f,1,0.9,2,2949.87,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,t,t,Private room in rental unit,Private room,t,0.99,0.99,2,2247.52,4.94,4.94,4.93,4.92,4.92,4.94,4.78,28,3,0.7
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.88,2,1391.93,4.93,4.97,4.93,5,5,4.77,4.73,28,1125,0.7
within an hour,t,t,Entire guesthouse,Entire home/apt,f,1,0.98,3,3371.28,5,5,4.96,5,4.99,4.96,4.76,28,21,0.7
within an hour,f,t,Entire home,Entire home/apt,f,0.9,1,2,830.05,3.25,3.33,3.33,3.83,3.92,4.92,3.25,28,90,0.69
Desconocido,f,t,Entire guesthouse,Entire home/apt,t,0.9,0.33,2,1021.6,5,5,5,5,5,5,5,28,30,0.7
Desconocido,f,t,Private room in home,Private room,f,0.9,0.9,1,510.8,4.5,5,5,5,5,5,5,28,365,0.7
within a few hours,f,t,Entire home,Entire home/apt,f,1,0.83,4,4507.81,4.89,5,5,5,5,5,4.89,28,31,0.5
within an hour,Desconocido,t,Entire loft,Entire home/apt,f,0.95,0.99,6,5695.42,4.83,4.75,4.75,4.81,4.91,4.96,4.69,28,365,0.7
within an hour,f,t,Entire home,Entire home/apt,f,1,1,8,6385,4.5,4.5,4.75,5,5,5,4,28,365,0.22
within a few hours,t,t,Entire home,Entire home/apt,f,1,1,4,1008.83,5,5,5,5,5,5,5,28,365,0.22
within an hour,t,t,Private room in townhouse,Private room,f,1,0.86,2,957.75,4.96,4.98,4.91,4.91,4.93,4.84,4.96,28,1125,0.7
within an hour,f,t,Entire home,Entire home/apt,f,0.91,0.48,2,1660.1,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,t,t,Entire guest suite,Entire home/apt,f,1,0.87,6,2375.22,4.86,4.83,4.8,4.89,4.89,4.8,4.97,28,30,0.7
within an hour,f,t,Entire home,Entire home/apt,f,0.91,0.48,2,1532.4,4.5,4,5,4,4,4.5,4.5,28,365,0.7
Desconocido,f,t,Private room in condo,Private room,f,0.9,0.9,1,1328.08,4.83,4.77,4.62,4.74,4.96,4.91,4.77,28,365,0.7
within an hour,t,t,Entire condo,Entire home/apt,t,1,0.74,4,5440.02,5,5,5,5,5,5,5,28,32,0.7
within an hour,f,t,Private room in home,Private room,f,1,1,1,459.72,4.5,4,4.25,4.75,4.75,4.5,4.25,28,365,0.23
within a few hours,f,t,Entire home,Entire home/apt,f,1,1,4,1481.32,5,5,5,5,5,5,5,28,90,0.7
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.8,2,1213.15,5,5,5,5,5,5,5,28,1125,0.7
within a few hours,f,t,Private room in condo,Private room,f,1,0.25,1,625.73,5,5,5,5,5,5,5,28,90,0.7
within an hour,t,t,Entire condo,Entire home/apt,f,0.9,1,8,5248.47,4.92,4.96,4.93,4.8,4.95,4.97,4.73,28,1125,0.7
within an hour,t,t,Entire condo,Entire home/apt,t,1,1,4,1660.1,5,5,4.88,5,5,5,4.88,28,1125,0.48
Desconocido,f,t,Private room in bed and breakfast,Private room,f,0.9,1,1,702.35,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,1125,0.7
Desconocido,f,t,Entire vacation home,Entire home/apt,t,0.9,0.9,4,2809.4,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.98,2,3818.23,4.93,5,5,4.98,5,5,4.8,28,28,0.7
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,4,1404.7,4.91,4.82,5,4.91,5,4.82,4.64,28,365,0.66
within an hour,f,t,Private room in bungalow,Private room,t,1,1,2,4890.91,4.93,4.97,4.91,5,4.95,4.91,4.93,28,1125,0.7
within an hour,f,t,Shared room in hostel,Shared room,t,1,1,1,1277,4.32,4.47,4.2,4.58,4.5,4.6,4.23,28,14,0.7
within an hour,t,t,Private room in home,Private room,f,1,1,2,561.88,5,4.86,5,4.86,5,4.86,4.86,28,365,0.47
within an hour,t,t,Private room in home,Private room,f,1,1,1,561.88,5,4.67,4.5,5,4.83,4.83,4.67,28,365,0.57
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.94,2,1404.7,5,5,4.78,5,5,5,4.89,30,365,0.79
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.89,2,4188.56,5,5,4.83,4.92,4.92,4.83,4.92,28,1125,1.13
within a few hours,f,t,Entire home,Entire home/apt,f,1,1,6,5746.5,5,4.75,5,5,4.75,5,4.75,28,24,0.33
within a day,f,t,Entire condo,Entire home/apt,f,0.8,0,2,3192.5,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,14,0.7
Desconocido,f,t,Entire condo,Entire home/apt,f,0.9,0.9,2,1404.7,5,5,5,5,5,5,5,28,365,0.7
within an hour,f,t,Private room in home,Private room,t,0.89,0.99,4,1723.95,5,5,5,5,5,5,5,28,365,0.19
within an hour,Desconocido,t,Entire guest suite,Entire home/apt,t,1,1,6,4150.25,4.89,4.89,4.94,5,4.89,4.69,4.74,28,1125,0.7
within an hour,t,t,Entire home,Entire home/apt,f,1,0.92,4,1532.4,5,4,3.67,5,5,4.67,4.67,28,365,0.19
within an hour,t,t,Private room in home,Private room,f,1,1,2,1685.64,4.96,4.96,4.97,4.96,4.97,4.86,4.92,28,27,0.7
within an hour,f,t,Entire condo,Entire home/apt,f,1,0.86,2,1468.55,4.6,4.4,4.6,4.6,5,5,4.2,31,360,0.3
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,3,4277.95,4.96,4.97,4.88,4.9,4.97,4.97,4.85,28,365,0.7
Desconocido,f,t,Private room in rental unit,Private room,t,0.9,0.9,1,498.03,5,5,5,5,5,5,5,28,1125,0.7
within an hour,f,t,Entire home,Entire home/apt,f,1,1,5,1443.01,4.51,4.64,4.56,4.79,4.79,4.49,4.59,28,1125,0.7
within an hour,f,t,Private room in villa,Private room,f,1,0.87,1,766.2,4.33,4.33,3.83,4.67,4.17,4.33,4,28,1125,0.35
within a few hours,f,t,Private room in casa particular,Private room,f,0.86,0.87,1,421.41,4.5,4.75,4.5,4.75,4.75,4.75,4.75,28,365,0.34
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,2,1213.15,5,4.67,5,5,5,4.67,4.33,28,151,0.23
within an hour,Desconocido,t,Entire condo,Entire home/apt,f,1,0.99,3,5337.86,5,4.97,4.97,4.95,5,4.97,4.8,28,90,0.7
within an hour,t,t,Entire home,Entire home/apt,t,1,1,2,2490.15,4.89,5,4.89,5,5,5,4.67,28,1125,0.62
within a few hours,t,t,Entire guest suite,Entire home/apt,f,1,0.9,2,1149.3,5,4.91,5,5,5,4.91,4.91,28,90,0.71
Desconocido,f,t,Entire guest suite,Entire home/apt,f,0.9,1,2,932.21,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,1125,0.7
within an hour,f,t,Private room in condo,Private room,f,1,0.58,1,842.82,5,4.8,4.8,5,5,5,5,28,365,0.31
Desconocido,f,t,Entire condo,Entire home/apt,t,0.9,1,11,8939,5,5,5,4.83,4.83,5,4.83,28,365,0.38
within a few hours,t,t,Entire condo,Entire home/apt,f,1,0.8,2,1494.09,5,5,5,5,5,5,4.83,28,1125,0.34
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.94,3,3358.51,4.92,4.81,4.73,4.69,5,5,4.77,28,30,0.7
Desconocido,f,f,Private room in condo,Private room,t,0.9,1,1,1277,5,5,5,5,5,5,5,28,365,0.7
Desconocido,f,t,Entire condo,Entire home/apt,f,0.9,0.9,5,6742.56,4.88,4.86,4.88,4.79,4.88,4.96,4.75,28,365,0.7
within a few hours,f,t,Entire guest suite,Entire home/apt,f,1,1,4,1915.5,4.65,4.82,4.5,4.83,4.85,4.71,4.69,28,1125,0.7
within an hour,t,t,Entire home,Entire home/apt,t,0.96,0.95,4,6844.72,4.9,4.85,4.95,4.9,4.9,4.95,4.8,28,365,0.7
within a few hours,f,t,Private room in home,Private room,f,1,1,2,587.42,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,1125,0.7
within a few hours,f,t,Entire home,Entire home/apt,f,1,1,7,6385,5,5,5,5,5,5,5,28,365,1
within an hour,t,t,Private room in guest suite,Private room,f,1,0.97,2,2081.51,4.98,4.98,4.98,5,4.98,4.89,4.95,28,365,0.7
within a few hours,f,f,Entire home,Entire home/apt,f,0.8,0.43,4,5108,5,5,5,5,5,5,5,28,31,1
Desconocido,f,t,Entire serviced apartment,Entire home/apt,t,0.9,0.9,2,1021.6,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within a few hours,t,t,Entire home,Entire home/apt,f,1,0.74,2,893.9,5,5,4.8,5,5,5,5,31,1125,0.29
Desconocido,f,t,Entire condo,Entire home/apt,f,0.9,0.97,4,3639.45,4.57,4.74,4.6,4.43,4.71,4.93,4.47,28,1125,0.7
within an hour,f,t,Entire condo,Entire home/apt,f,1,0.95,4,3703.3,4.73,4.89,4.92,4.51,4.95,4.89,4.59,28,365,0.7
within an hour,t,t,Private room in guest suite,Private room,f,1,0.98,2,2158.13,4.89,4.9,4.8,4.92,4.95,4.98,4.92,28,45,0.7
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2298.6,5,5,4.75,5,5,5,5,28,1125,0.27
within a few hours,f,t,Entire townhouse,Entire home/apt,f,1,0.62,4,2554,5,5,5,5,5,5,5,30,365,0.52
within an hour,t,t,Private room in home,Private room,f,1,1,1,970.52,5,5,4.86,5,5,4.71,4.93,28,1125,0.81
Desconocido,t,t,Entire condo,Entire home/apt,t,0.9,1,2,1264.23,5,5,4.33,5,5,5,5,28,365,0.2
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,2,3767.15,5,4.86,5,5,5,5,4.86,28,365,0.49
within a day,f,t,Entire loft,Entire home/apt,f,1,0.25,2,2030.43,5,5,5,5,5,5,5,28,31,0.7
within an hour,f,t,Entire guest suite,Entire home/apt,f,1,1,2,1723.95,5,5,5,5,5,5,5,28,120,0.27
within a few hours,f,t,Entire condo,Entire home/apt,f,1,0.4,3,1979.35,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,f,t,Entire condo,Entire home/apt,f,1,0.98,3,3473.44,4.9,4.9,4.67,4.8,4.98,5,4.75,28,90,0.7
Desconocido,f,t,Entire condo,Entire home/apt,f,0.9,1,3,3192.5,5,5,5,5,5,5,5,30,365,0.7
within an hour,t,t,Entire condo,Entire home/apt,t,1,1,5,8645.29,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
Desconocido,f,t,Entire condo,Entire home/apt,f,0.9,1,2,830.05,2.5,2.5,1.5,4.5,4.5,4.5,3,28,365,0.7
within an hour,Desconocido,t,Entire condo,Entire home/apt,f,1,0.98,6,6806.41,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,1125,0.7
within an hour,Desconocido,t,Entire condo,Entire home/apt,f,1,0.99,2,3626.68,4.62,4.66,4.65,4.55,4.71,4.78,4.52,28,28,0.7
within a few hours,f,t,Private room in home,Private room,t,1,1,2,689.58,5,5,5,5,5,5,2,28,1125,0.7
Desconocido,f,t,Shared room in home,Shared room,f,0.9,0.9,2,1723.95,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within a few hours,t,t,Private room in guest suite,Private room,f,0.67,1,3,1379.16,4.5,5,4.5,5,5,5,4.5,28,60,0.7
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.97,4,2413.53,4.79,4.73,4.68,4.48,4.89,4.95,4.65,28,1125,0.7
within a few hours,t,t,Entire condo,Entire home/apt,f,1,0.93,2,3831,5,5,4.94,4.89,5,4.94,4.86,28,365,0.7
within an hour,f,t,Private room in condo,Private room,t,1,1,2,1187.61,4,4,4,4.31,4.31,4.13,3.88,28,1125,0.7
Desconocido,f,t,Entire home,Entire home/apt,f,0.9,1,4,2298.6,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within a few hours,t,t,Entire condo,Entire home/apt,f,1,1,2,3013.72,4.96,4.95,4.91,4.93,5,4.98,4.89,28,365,0.7
within an hour,t,t,Private room in townhouse,Private room,f,1,1,2,1213.15,4.97,4.92,4.97,4.97,5,4.87,4.95,28,365,0.7
within an hour,f,t,Entire condo,Entire home/apt,f,1,0.88,2,1723.95,4,3,4,5,4,5,4,31,360,0.77
within a few hours,t,t,Entire townhouse,Entire home/apt,f,1,0.98,2,4520.58,5,4.96,4.96,4.88,4.96,4.79,4.79,28,15,0.7
within an hour,t,t,Entire home,Entire home/apt,f,1,0.96,6,7087.35,4.89,4.89,4.89,5,5,4.89,4.78,28,1125,0.72
within an hour,f,t,Private room in home,Private room,f,0.8,1,2,1889.96,5,4.94,5,5,5,4.88,4.94,28,14,0.95
within an hour,f,t,Private room in condo,Private room,f,1,0.99,2,1391.93,4.75,4.81,4.63,4.75,4.81,4.71,4.48,28,90,0.7
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.94,4,2451.84,4.7,4.8,4.7,4.8,4.9,4.8,4.7,28,365,0.7
within an hour,t,t,Private room in home,Private room,f,1,0.99,2,1404.7,4.87,4.9,4.94,4.91,4.9,4.8,4.82,28,28,0.7
within an hour,t,t,Private room in home,Private room,t,1,0.99,2,1953.81,4.91,4.95,4.96,4.93,4.96,4.77,4.75,28,27,0.7
Desconocido,f,f,Entire rental unit,Entire home/apt,t,0.9,1,2,1404.7,5,5,4.83,5,5,4.83,5,28,365,0.35
within a few hours,t,t,Entire condo,Entire home/apt,f,1,0.78,5,2413.53,5,5,5,5,5,5,5,28,120,0.7
within an hour,t,t,Private room in bungalow,Private room,f,1,0.92,1,600.19,5,5,5,5,5,5,5,29,365,0.7
within an hour,t,t,Entire home,Entire home/apt,f,1,1,8,3320.2,5,5,5,5,5,5,5,28,1125,0.7
within an hour,t,t,Entire guesthouse,Entire home/apt,f,1,1,2,1634.56,5,5,5,4.83,5,5,4.83,28,60,0.5
within an hour,t,t,Entire home,Entire home/apt,t,1,1,4,2426.3,4.99,4.98,4.99,4.99,4.99,4.78,4.94,28,1125,0.7
within a few hours,f,t,Private room in home,Private room,f,0.96,0.85,2,561.88,4.8,5,4.8,5,4.8,4.8,4.8,28,365,0.37
within a few hours,t,t,Private room in home,Private room,f,1,0.94,2,1941.04,4.95,4.95,5,4.98,4.95,4.91,4.74,28,15,0.7
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.38,6,3192.5,5,5,5,5,5,5,5,28,365,0.26
within a day,t,t,Entire condo,Entire home/apt,f,1,0.75,4,4252.41,4.74,4.94,4.58,4.9,4.94,5,4.71,28,365,0.7
within an hour,f,t,Private room in home,Private room,f,1,1,1,498.03,4.5,4.25,3.75,4.75,4.75,4.75,4.25,28,365,0.38
within a few hours,t,t,Entire condo,Entire home/apt,f,1,0.85,4,5746.5,4.92,4.89,4.75,4.86,4.92,5,4.81,28,30,0.7
